date,strategy_nav,benchmark_nav,excess_nav
2015-05-04,0.99977030176,1.0,0.99977030176
2015-05-05,0.97778630176,0.9634407267932329,1.0148899403645886
2015-05-06,0.96809030176,0.9497699366228536,1.0192892662009172
2015-05-07,0.95251430176,0.9286758292510142,1.0256693151238918
2015-05-08,0.97344230176,0.9636697385259423,1.0101409879789378
2015-05-11,1.01419430176,1.0056092011720608,1.0085372136391881
2015-05-12,1.03279430176,1.0276361582852955,1.00501942582802
2015-05-13,1.0437384356799997,1.036948322897378,1.0065481689228728
2015-05-14,1.0435370890799998,1.035592817844256,1.0076712305250253
2015-05-15,1.0434467169499995,1.0273079747196427,1.0157097410197375
2015-05-18,1.0432443859499996,1.046191748738996,0.9971827699916875
2015-05-19,1.0737643859499995,1.0721876942090582,1.0014705370612413
2015-05-20,1.0946843859499993,1.0901065403941328,1.004199447839485
2015-05-21,1.1265443859499993,1.1302795928925757,0.9966953247974535
2015-05-22,1.1375643859499993,1.1489563280853339,0.9900849650618848
2015-05-25,1.161484385949999,1.1797323794037025,0.9845320906908337
2015-05-26,1.2042843859499992,1.218918178655237,0.9879944421524811
2015-05-27,1.225440093749999,1.233460247429023,0.9934978417863559
2015-05-28,1.225440093749999,1.1595612515908327,1.056813593994095
2015-05-29,1.225440093749999,1.1711259328350536,1.0463777288096268
2015-06-01,1.225440093749999,1.232399202818266,0.994353202231588
2015-06-02,1.225440093749999,1.2791756423638099,0.9579920482893873
2015-06-03,1.225440093749999,1.2901726706163847,0.9498264237487998
2015-06-04,1.225440093749999,1.2884594889525045,0.951089346818549
2015-06-05,1.225440093749999,1.3095053029317616,0.9358038421123192
2015-06-08,1.225193956949999,1.2961570562227918,0.9452511569241535
2015-06-09,1.224053956949999,1.2941383689124035,0.9458447306362584
2015-06-10,1.265553956949999,1.3169711206687378,0.9609580172930215
2015-06-11,1.275033956949999,1.3355641238139184,0.9546782024280005
2015-06-12,1.301173956949999,1.3566672201018957,0.9590958915129322
2015-06-15,1.283313956949999,1.3316394220256176,0.9637097969042486
2015-06-16,1.234613956949999,1.2784043346081144,0.9657460660350944
2015-06-17,1.257680289949999,1.3043382154310668,0.9642286602285528
2015-06-18,1.257680289949999,1.2609603029487992,0.9973987975742536
2015-06-19,1.257680289949999,1.1735420594911146,1.07169596503032
2015-06-23,1.257680289949999,1.180530794910417,1.0653515311690251
2015-06-24,1.257404461069999,1.2064684240526475,1.0422191215301368
2015-06-25,1.2086604610699994,1.1639886981711138,1.0383781758096748
2015-06-26,1.0939164610699992,1.0666923291409733,1.0255220096604143
2015-06-29,0.9998844610699993,0.9969640258876086,1.0029293285480292
2015-06-30,1.0593804610699993,1.0464767150058851,1.0123306576047815
2015-07-01,1.0106124610699994,0.9884176581793673,1.0224548830213274
2015-07-02,0.9623724610699993,0.9206416770097954,1.0453279327911198
2015-07-03,0.9489195365899993,0.8642861666690754,1.097922856091863
2015-07-06,0.9489195365899993,0.8502455971642496,1.1160534553249652
2015-07-07,0.9487064241099993,0.7947290288292754,1.1937482962055002
2015-07-08,0.8560544241099994,0.7757932248482783,1.1034569479224543
2015-07-09,0.9394384241099994,0.8103362900404807,1.159319205688134
2015-07-10,1.0311664241099994,0.8512778772433662,1.2113158954032186
2015-07-13,1.1077486744699994,0.9042538371215447,1.2250417183699516
2015-07-14,1.1077486744699994,0.9234563122812918,1.1995680355830096
2015-07-15,1.1075183993899993,0.8701381860790243,1.2728074886365424
2015-07-16,1.1558009637899993,0.8905205827966716,1.2978935985513296
2015-07-17,1.1555454616199992,0.939394271604625,1.2300963467087742
2015-07-20,1.1550419743699991,0.953705859868555,1.211109235010041
2015-07-21,1.1557699743699994,0.9659222199074294,1.196545591922261
2015-07-22,1.1628539743699995,0.9776458463393549,1.1894429651843028
2015-07-23,1.2489259743699994,1.0048775033984567,1.242863901466776
2015-07-24,1.2188259743699994,0.9899644802685065,1.2311815208151904
2015-07-27,1.1396979743699993,0.9158331826367981,1.2444383933421876
2015-07-28,1.0929939743699995,0.8988704516231222,1.2159638492914542
2015-07-29,1.1248859743699995,0.9426959063770897,1.193264940221382
2015-07-30,1.1089819743699993,0.9165850790337232,1.2099062048218192
2015-07-31,1.1070779743699994,0.9079464251198023,1.2193208142472967
2015-08-03,1.0699779743699993,0.8859904980693806,1.2076630355534703
2015-08-04,1.1416579743699995,0.9332134341172961,1.2233621298538915
2015-08-05,1.1347979743699994,0.9211391812049166,1.2319506080347182
2015-08-06,1.1353579743699993,0.9155801887108379,1.2400420939302046
2015-08-07,1.1742499743699994,0.9415823500457847,1.2471027885271013
2015-08-10,1.2467139743699993,0.9863233582214683,1.2640012669050702
2015-08-11,1.2359899743699994,0.9911692535357286,1.2470019322743708
2015-08-12,1.2159419743699993,0.9795376430544878,1.241342773288766
2015-08-13,1.2421219743699992,1.0028139185082487,1.2386365520511888
2015-08-14,1.2548339743699994,1.0134847019810045,1.2381380517310645
2015-08-17,1.2855219743699993,1.0364228179347326,1.2403451102433691
2015-08-18,1.1788979743699992,0.9589667963538135,1.2293418070911408
2015-08-19,1.2115649289699992,0.9800835933950149,1.2361852980041546
2015-08-20,1.2113049976899992,0.9458350943971322,1.2806725029187835
2015-08-21,1.1655387352739994,0.8945325651981363,1.3029584171883515
2015-08-24,1.1652986667939993,0.8232423643269987,1.415498906870071
2015-08-25,1.060919658353999,0.7615799506514379,1.3930509297763325
2015-08-26,1.0061996583539992,0.7330403064174634,1.3726389252339046
2015-08-27,1.0517756583539992,0.7586004598329988,1.3864685220274466
2015-08-28,1.1338556583539992,0.8040548824443647,1.410171970981663
2015-08-31,1.0766876583539993,0.7733185351098253,1.3922951661841263
2015-09-01,0.9827996583539993,0.724895243876345,1.3557816341827849
2015-09-02,0.9731156583539995,0.7194133093064893,1.352651731300437
2015-09-07,1.0485716583539995,0.7218812426700677,1.4525542379735221
2015-09-08,1.1321276583539994,0.7490593187388586,1.5113992043515159
2015-09-09,1.1508476583539995,0.7697575730443438,1.4950780591900745
2015-09-10,1.1472116583539995,0.7567503293879629,1.515971138435883
2015-09-11,1.1556716583539994,0.762979096011142,1.5146832519997675
2015-09-14,1.0480316583539995,0.7108635105348334,1.4743078563218
2015-09-15,1.0242716583539995,0.6707059095719737,1.5271546645647744
2015-09-16,1.0883542150739993,0.7149815268960709,1.5222130560475329
2015-09-17,1.0883542150739993,0.7009485127808874,1.5526878154804113
2015-09-18,1.0883542150739993,0.7093466749999208,1.5343050914760696
2015-09-21,1.0881305667539993,0.7344401920408494,1.4815781850531917
2015-09-22,1.0913945667539993,0.7397849545754229,1.4752862436630276
2015-09-23,1.0754905667539993,0.731404088676069,1.4704464787731348
2015-09-24,1.0860825667539995,0.7420391514886174,1.4636459067896763
2015-09-25,1.0414479520739994,0.7177474927680351,1.4509949008077963
2015-09-28,1.0785639520739996,0.7308272822652445,1.475812381731185
2015-09-29,1.0587999520739995,0.7171869369075614,1.4763235323825603
2015-09-30,1.0658199520739995,0.719551268606322,1.4812286470404745
2015-10-08,1.1216199520739996,0.748781696357703,1.497926508526975
2015-10-09,1.1506719520739996,0.7602450907298894,1.5135539395187316
2015-10-12,1.2006759520739996,0.7894644380264758,1.520874018183113
2015-10-13,1.2066159520739994,0.7992588080509199,1.5096686328880935
